aadt_type,priority,fedfunccls,capacity,jurisdictn,num_lanes,st_urbrur,surfc_type,Shape_Leng,Z_Min,Z_Max,Z_Mean,Min_Slope,Max_Slope,Avg_Slope,Max_Height,Return_Period,Distance_to_Coast_m,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max
E,5,Local,1000,Townway,2,Urban,Flexible,139.9252702,2.0,5.28385327,1.76931584,0,27.91910538,1.793046514,8.3,109.8,126.1834852,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,3.21,-0.52984,0.47016,0.156352051
E,5,Local,1000,Townway,2,Rural,Unimproved,665.8438662,3.0,6.329258907,0.943298455,0,40.05951831,0.509811253,9.3,280.71,7.832152727,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,2.87,0.16536,2.16536,0.437160546
E,5,Local,1000,Townway,2,Rural,Gravel,164.5151695,4.0,5.942268809,2.627680754,0,35.3105586,3.949836226,9.3,280.71,50.82898622,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,1.81,1.16536,5.16536,3.120547532
E,5,Local,1000,Townway,2,Urban,Flexible,978.5874417,2.0,6.631204865,1.660107813,0,43.97287796,1.578647995,8.3,109.8,7.75024186,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,3.11,-0.52984,1.47016,0.259438002
E,4,Major Collector,1800,State hwy,2,Rural,Flexible,604.2207651,18.0,6.565461417,1.72684516,0,43.10528362,1.708050664,10.16,5888.6,224.2825652,5.97,144,3.39,144.49,21.42,297.8,13.1,301.07,1.28,14.903232,26.903232,23.51218341
E,5,Local,1000,Townway,2,Rural,Flexible,868.5215416,5.0,6.381339673,1.93922563,0,40.72149602,2.153647965,10.16,5888.6,190.3719082,6.98,156,4.43,222.44,21.42,297.8,13.1,301.07,1.01,1.903232,8.523432,5.503889522
A,5,Local,1000,Townway,2,Rural,Flexible,480.0023777,21.0,6.108680348,1.740505903,0,37.3159756,1.735165225,10.16,5888.6,219.7039845,5.97,144,3.39,144.49,21.42,297.8,13.1,301.07,1.28,17.903232,20.903232,19.34612191
E,5,Local,1000,Townway,2,Rural,Flexible,244.3664587,20.0,6.190749172,1.721912207,0,38.32537531,1.698311796,10.16,5888.6,195.2859574,5.97,144,3.39,144.49,20.07,116.2,13.47,142.3,1.11,16.903232,22.903232,19.5613728
E,4,Minor Collector,1040,State aid,2,Urban,Flexible,861.7715888,3.0,6.156059977,2.110337366,0,37.89707444,2.54999619,8.3,109.8,11.03900555,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,3.21,0.47016,1.47016,1.143220381
E,5,Local,1000,Townway,2,Rural,Flexible,12.44815123,11.0,0.0,0.0,0,0.0,0.0,10.16,5888.6,64.63794628,6.98,156,4.43,222.44,21.42,297.8,13.1,301.07,1.01,7.903232,7.903232,7.903232
E,5,Local,1000,Townway,2,Rural,Unimproved,60.75548356,8.9133,2.505950342,0.378884382,0,6.279787116,0.082249969,9.3,280.71,98.70989176,6.98,156,4.43,222.44,21.42,297.8,13.1,301.07,2.17,6.07866,6.16536,6.164794495
