aadt_type,priority,fedfunccls,capacity,jurisdictn,num_lanes,st_urbrur,surfc_type,Shape_Leng,Z_Min,Z_Max,Z_Mean,Min_Slope,Max_Slope,Avg_Slope,Max_Height,Return_Period,Distance_to_Coast_m,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max
E,5,Local,1000,Townway,2,Rural,Flexible,2562.657909,3.0,6.68033416,1.940479424,0,44.62686449,2.156431092,9.3,280.71,9.8600315,6.98,156,4.43,222.44,21.42,297.8,13.1,301.07,2.37,0.16536,26.16536,12.17004343
E,5,Local,1000,Townway,2,Rural,Flexible,307.1128923,20.0,6.536670937,1.608557763,0,42.72806693,1.482173565,9.3,280.71,157.6355803,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,1.81,17.16536,23.16536,19.71915458
E,5,Local,1000,Townway,2,Rural,Unimproved,893.0632225,3.0,6.180423185,1.245405951,0,38.19763075,0.888606904,10.16,5888.6,27.52179272,6.98,156,4.43,222.44,21.42,297.8,13.1,301.07,1.01,-0.096768,3.903232,1.049910185
E,5,Local,1000,Townway,2,Rural,Unimproved,630.652778,5.0,6.590866107,1.302516915,0,43.43951603,0.971958483,9.3,280.71,20.12136709,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,2.87,2.16536,6.16536,4.088792461
A,4,Minor Collector,1600,State aid,2,Rural,Flexible,1071.12688,32.0,6.669653521,1.299245207,0,44.48427808,0.967082743,10.16,5888.6,334.965071,5.97,144,3.39,144.49,20.07,116.2,13.47,142.3,0.99,28.903232,37.903232,34.75160661
E,5,Local,1000,Townway,2,Urban,Flexible,113.1416411,7.0,6.245593071,2.006667381,0,39.00743281,2.30589141,9.3,280.71,90.98379994,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,2.87,4.16536,6.16536,5.082187936
A,5,Local,1000,Townway,2,Rural,Flexible,948.0684346,0.0,8.613221825,2.196594988,0,74.18759021,2.762395915,11.42,26.08,5.050091734,5.97,144,3.39,144.49,22.3,135.0,13.93,143.06,1.74,-3.480816,7.519184,0.587014674
E,5,Local,1000,Townway,2,Rural,Flexible,279.7814229,13.0,5.924340091,1.488270295,0,35.09780551,1.268864518,10.16,5888.6,170.709816,5.97,144,3.39,144.49,21.42,297.8,13.1,301.07,1.31,9.903232,11.903232,11.16105355
E,5,Local,1000,Townway,2,Urban,Flexible,50.6797588,3.0,5.9904786,2.121836989,0,35.88583385,2.577825333,8.3,109.8,25.04321051,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,3.11,0.47016,1.47016,0.530680855
E,5,Local,1000,Townway,2,Rural,Flexible,311.5459248,24.0,6.603393286,2.030190612,0,43.60480289,2.360209283,10.16,5888.6,201.2526419,5.97,144,3.39,144.49,20.07,116.2,13.47,142.3,1.11,20.903232,27.903232,25.55965009
E,5,Local,1000,Townway,2,Urban,Flexible,187.8620843,13.0,6.687398629,1.194935371,0,44.72130042,0.818053964,9.3,280.71,39.85783536,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,2.87,10.16536,12.16536,11.46155502
E,5,Local,1000,Townway,2,Rural,Unimproved,154.4753688,6.0,6.465441139,1.84815034,0,41.80192912,1.956268301,10.16,5888.6,114.1351698,5.97,144,3.39,144.49,20.07,116.2,13.47,142.3,1.11,2.903232,5.903232,4.218543881
E,5,Local,1000,Townway,2,Rural,Unimproved,445.4149179,4.0,6.388070536,1.322928347,0,40.80744518,1.002653655,9.3,280.71,15.20487541,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,2.87,1.16536,6.16536,2.566205683
A,5,Local,1000,Townway,2,Rural,Flexible,499.6742259,9.0,6.584049307,2.238972102,0,43.34970527,2.86983281,10.16,5888.6,161.5504246,5.97,144,3.39,144.49,20.07,116.2,13.47,142.3,0.99,5.903232,24.903232,18.90008445
E,5,Local,1000,Townway,2,Rural,Flexible,784.7840014,3.0,6.473295361,1.800532597,0,41.90355283,1.856831649,9.3,280.71,19.68634763,6.98,156,4.43,222.44,20.1,127.0,12.63,182.9,1.81,0.16536,14.11056,3.639118948
